基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
016110,南方振元债券发起C,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.56%,872.53,5.4,1
016117,贝莱德先进制造一年持有混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.34%,870.06,1.53,1
016117,贝莱德先进制造一年持有混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.24%,384.39,0.87,1
016117,贝莱德先进制造一年持有混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,4.70%,557.61,1.82,1
016117,贝莱德先进制造一年持有混合A,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,2.74%,324.39,0.33,1
016118,贝莱德先进制造一年持有混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.34%,870.06,1.53,1
016118,贝莱德先进制造一年持有混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.24%,384.39,0.87,1
016118,贝莱德先进制造一年持有混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,4.70%,557.61,1.82,1
016118,贝莱德先进制造一年持有混合C,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,2.74%,324.39,0.33,1
016122,华富中证科创创业50指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,9.65%,851.14,1.92,1
016122,华富中证科创创业50指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,9.62%,848.42,1.49,1
016122,华富中证科创创业50指数增强A,指数型-股票,300394,天孚通信,天孚通信,光芯片/光通信,3.49%,307.63,1.02,1
016122,华富中证科创创业50指数增强A,指数型-股票,002281,光迅科技,光迅科技,光芯片/光通信,1.04%,91.89,1.09,1
016122,华富中证科创创业50指数增强A,指数型-股票,600584,长电科技,长电科技,存储,0.84%,74.01,1.91,1
016122,华富中证科创创业50指数增强A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,6.43%,566.99,0.58,1
016122,华富中证科创创业50指数增强A,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,4.93%,434.76,4.62,1
016122,华富中证科创创业50指数增强A,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.84%,427.1,2.03,1
016122,华富中证科创创业50指数增强A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,3.76%,331.35,1.08,1
016122,华富中证科创创业50指数增强A,指数型-股票,002371,北方华创,北方华创,电芯片/核心半导体,0.78%,69.06,0.15,1
016123,华富中证科创创业50指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,9.65%,851.14,1.92,1
016123,华富中证科创创业50指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,9.62%,848.42,1.49,1
016123,华富中证科创创业50指数增强C,指数型-股票,300394,天孚通信,天孚通信,光芯片/光通信,3.49%,307.63,1.02,1
016123,华富中证科创创业50指数增强C,指数型-股票,002281,光迅科技,光迅科技,光芯片/光通信,1.04%,91.89,1.09,1
016123,华富中证科创创业50指数增强C,指数型-股票,600584,长电科技,长电科技,存储,0.84%,74.01,1.91,1
016123,华富中证科创创业50指数增强C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,6.43%,566.99,0.58,1
016123,华富中证科创创业50指数增强C,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,4.93%,434.76,4.62,1
016123,华富中证科创创业50指数增强C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.84%,427.1,2.03,1
016123,华富中证科创创业50指数增强C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,3.76%,331.35,1.08,1
016123,华富中证科创创业50指数增强C,指数型-股票,002371,北方华创,北方华创,电芯片/核心半导体,0.78%,69.06,0.15,1
016134,嘉实沪深300指数研究增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.65%,3679.53,6.46,1
016135,嘉实优势成长混合C,混合型-灵活,688012,中微公司,中微公司,电芯片/核心半导体,4.70%,3101.61,10.12,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.70%,569.41,1.0,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,3.55%,301.6,1.0,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.61%,221.42,0.5,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,7.89%,670.5,1.5,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.27%,447.66,10.0,1
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,2.74%,233.09,1.11,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.70%,569.41,1.0,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,3.55%,301.6,1.0,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.61%,221.42,0.5,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,7.89%,670.5,1.5,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.27%,447.66,10.0,1
016158,汇添富数字经济核心产业一年持有期混合C,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,2.74%,233.09,1.11,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.70%,569.41,1.0,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,3.55%,301.6,1.0,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,2.61%,221.42,0.5,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,7.89%,670.5,1.5,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.27%,447.66,10.0,1
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,2.74%,233.09,1.11,1
016165,汇添富优势企业精选混合A,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,7.07%,520.52,0.52,1
016165,汇添富优势企业精选混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.97%,512.47,0.9,1
016165,汇添富优势企业精选混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.86%,504.84,1.14,1
016165,汇添富优势企业精选混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,6.23%,458.43,1.52,1
016165,汇添富优势企业精选混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.04%,444.34,2.75,1
016165,汇添富优势企业精选混合A,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.77%,350.71,2.29,1
016165,汇添富优势企业精选混合A,混合型-偏股,300620,光库科技,光库科技,光芯片/光通信,4.57%,336.48,1.89,1
016165,汇添富优势企业精选混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.50%,330.89,1.8,1
016165,汇添富优势企业精选混合A,混合型-偏股,688313,仕佳光子,仕佳光子,光芯片/光通信,4.42%,325.51,3.91,1
016168,嘉实丰和灵活配置混合C,混合型-灵活,688213,思特威,思特威,电芯片/核心半导体,4.18%,2618.19,31.7,1
016173,汇添富优势企业精选混合C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,7.07%,520.52,0.52,1
016173,汇添富优势企业精选混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.97%,512.47,0.9,1
016173,汇添富优势企业精选混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.86%,504.84,1.14,1
016173,汇添富优势企业精选混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,6.23%,458.43,1.52,1
016173,汇添富优势企业精选混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.04%,444.34,2.75,1
016173,汇添富优势企业精选混合C,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.77%,350.71,2.29,1
016173,汇添富优势企业精选混合C,混合型-偏股,300620,光库科技,光库科技,光芯片/光通信,4.57%,336.48,1.89,1
016173,汇添富优势企业精选混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.50%,330.89,1.8,1
016173,汇添富优势企业精选混合C,混合型-偏股,688313,仕佳光子,仕佳光子,光芯片/光通信,4.42%,325.51,3.91,1
016181,华安添祥6个月持有混合C,混合型-偏债,002371,北方华创,北方华创,电芯片/核心半导体,0.69%,58.11,0.13,1
016182,华安安进灵活配置混合发起式C,混合型-灵活,300394,天孚通信,天孚通信,光芯片/光通信,8.41%,826.38,2.74,1
016182,华安安进灵活配置混合发起式C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,7.30%,717.46,1.26,1
016182,华安安进灵活配置混合发起式C,混合型-灵活,688205,德科立,德科立,光芯片/光通信,2.98%,292.45,1.59,1
016198,大成科创主题混合(LOF)C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.88%,4649.82,10.5,1
016198,大成科创主题混合(LOF)C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.65%,4538.2,7.97,1
016198,大成科创主题混合(LOF)C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,5.94%,2795.83,9.27,1
016198,大成科创主题混合(LOF)C,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,3.60%,1695.37,11.07,1
016198,大成科创主题混合(LOF)C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,3.46%,1628.51,1.62,1
016199,汇添富全球汽车产业升级混合(QDII)人民币A,QDII-混合偏股,QCOM,高通,高通,电芯片/核心半导体,3.40%,,0.2,1
016200,汇添富全球汽车产业升级混合(QDII)美元现汇,QDII-混合偏股,QCOM,高通,高通,电芯片/核心半导体,3.40%,,0.2,1
016201,汇添富全球汽车产业升级混合(QDII)美元现钞,QDII-混合偏股,QCOM,高通,高通,电芯片/核心半导体,3.40%,,0.2,1
016202,汇添富全球汽车产业升级混合(QDII)人民币C,QDII-混合偏股,QCOM,高通,高通,电芯片/核心半导体,3.40%,,0.2,1
016204,东方沪深300指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,3.77%,182.21,0.32,1
016204,东方沪深300指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,3.02%,146.14,0.33,1
016204,东方沪深300指数增强A,指数型-股票,688498,源杰科技,源杰科技,光芯片/光通信,1.25%,60.33,0.06,1
016205,东方沪深300指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,3.77%,182.21,0.32,1
016205,东方沪深300指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,3.02%,146.14,0.33,1
016205,东方沪深300指数增强C,指数型-股票,688498,源杰科技,源杰科技,光芯片/光通信,1.25%,60.33,0.06,1
016234,财通景气行业混合C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,8.74%,5645.85,5.62,1
016234,财通景气行业混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,7.29%,4707.57,10.63,1
016234,财通景气行业混合C,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,6.08%,3923.7,25.62,1
016234,财通景气行业混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,6.63%,4281.94,13.98,1
016237,华夏数字经济龙头混合发起式A,混合型-偏股,300223,北京君正,北京君正,存储,3.70%,10084.77,96.69,1
016237,华夏数字经济龙头混合发起式A,混合型-偏股,688008,澜起科技,澜起科技,存储,3.67%,9993.69,79.77,1
016237,华夏数字经济龙头混合发起式A,混合型-偏股,688766,普冉股份,普冉股份,存储,2.73%,7443.34,33.05,1
016237,华夏数字经济龙头混合发起式A,混合型-偏股,688220,翱捷科技,翱捷科技,电芯片/核心半导体,2.48%,6768.98,100.85,1
016238,华夏数字经济龙头混合发起式C,混合型-偏股,300223,北京君正,北京君正,存储,3.70%,10084.77,96.69,1
016238,华夏数字经济龙头混合发起式C,混合型-偏股,688008,澜起科技,澜起科技,存储,3.67%,9993.69,79.77,1
016238,华夏数字经济龙头混合发起式C,混合型-偏股,688766,普冉股份,普冉股份,存储,2.73%,7443.34,33.05,1
016238,华夏数字经济龙头混合发起式C,混合型-偏股,688220,翱捷科技,翱捷科技,电芯片/核心半导体,2.48%,6768.98,100.85,1
016243,广发成长领航一年持有混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.70%,9137.34,56.55,1
016244,广发成长领航一年持有混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.70%,9137.34,56.55,1
016248,银华创新动力优选混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.86%,921.11,2.08,1
016248,银华创新动力优选混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.45%,774.4,1.36,1
016248,银华创新动力优选混合A,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,8.37%,869.51,4.14,1
016248,银华创新动力优选混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.70%,384.98,8.6,1
016249,银华创新动力优选混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.86%,921.11,2.08,1
016249,银华创新动力优选混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.45%,774.4,1.36,1
016249,银华创新动力优选混合C,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,8.37%,869.51,4.14,1
016249,银华创新动力优选混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.70%,384.98,8.6,1
016252,华夏景气成长一年持有混合发起式A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.31%,2060.14,12.75,1
016253,华夏景气成长一年持有混合发起式C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.31%,2060.14,12.75,1
016254,中信保诚精萃成长混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.53%,3099.88,7.0,1
016256,中信保诚中小盘混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.78%,1121.74,1.97,1
016256,中信保诚中小盘混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.81%,894.54,2.02,1
016256,中信保诚中小盘混合C,混合型-偏股,688008,澜起科技,澜起科技,存储,3.53%,828.19,6.61,1
016256,中信保诚中小盘混合C,混合型-偏股,688213,思特威,思特威,电芯片/核心半导体,3.41%,801.52,9.7,1
016256,中信保诚中小盘混合C,混合型-偏股,688521,芯原股份,芯原股份,电芯片/核心半导体,3.24%,760.81,3.76,1
016258,中信保诚创新成长混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,3.61%,3099.88,7.0,1
016258,中信保诚创新成长混合C,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,3.12%,2682.0,6.0,1
016259,鑫元安鑫回报混合C,混合型-偏债,002371,北方华创,北方华创,电芯片/核心半导体,0.52%,290.55,0.65,1
016259,鑫元安鑫回报混合C,混合型-偏债,688981,中芯国际,中芯国际,电芯片/核心半导体,0.45%,247.7,2.63,1
016262,银华智荟内在价值灵活配置混合发起C,混合型-灵活,688120,华海清科,华海清科,电芯片/核心半导体,8.26%,1715.88,9.86,1
016262,银华智荟内在价值灵活配置混合发起C,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,8.09%,1680.72,3.76,1
016262,银华智荟内在价值灵活配置混合发起C,混合型-灵活,688012,中微公司,中微公司,电芯片/核心半导体,7.83%,1626.05,5.31,1
016262,银华智荟内在价值灵活配置混合发起C,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,4.65%,965.7,0.98,1
016262,银华智荟内在价值灵活配置混合发起C,混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.20%,665.04,9.7,1
016263,银华高端制造业混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,8.68%,2510.9,5.67,1
016263,银华高端制造业混合C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,7.16%,2072.65,3.64,1
016263,银华高端制造业混合C,混合型-灵活,688008,澜起科技,澜起科技,存储,3.52%,1018.7,8.13,1
016263,银华高端制造业混合C,混合型-灵活,603986,兆易创新,兆易创新,存储,3.41%,985.61,4.14,1
016269,建信改革红利股票C,股票型,300308,中际旭创,中际旭创,光芯片/光通信,5.76%,2763.69,4.85,1
016269,建信改革红利股票C,股票型,300502,新易盛,新易盛,光芯片/光通信,3.04%,1460.13,3.3,1
016269,建信改革红利股票C,股票型,688041,海光信息,海光信息,电芯片/核心半导体,3.80%,1826.13,8.69,1
016269,建信改革红利股票C,股票型,688521,芯原股份,芯原股份,电芯片/核心半导体,3.49%,1677.71,8.29,1
016276,招商中证800指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,2.18%,828.11,1.87,1
016276,招商中证800指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.77%,671.9,1.18,1
016277,招商中证800指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,2.18%,828.11,1.87,1
016277,招商中证800指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.77%,671.9,1.18,1
016282,建信内生动力混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.92%,681.97,1.54,1
016282,建信内生动力混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.23%,586.49,1.03,1
016289,华安沪港深通精选灵活配置混合C,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.66%,581.69,3.6,1
016291,华安大国新经济股票C,股票型,688498,源杰科技,源杰科技,光芯片/光通信,2.91%,168.01,0.17,1
016291,华安大国新经济股票C,股票型,688008,澜起科技,澜起科技,存储,1.53%,88.13,0.7,1
016291,华安大国新经济股票C,股票型,688041,海光信息,海光信息,电芯片/核心半导体,2.51%,145.1,0.69,1
016291,华安大国新经济股票C,股票型,002371,北方华创,北方华创,电芯片/核心半导体,2.43%,140.4,0.31,1
016292,华安物联网主题股票C,股票型,688498,源杰科技,源杰科技,光芯片/光通信,2.93%,729.35,0.73,1
016292,华安物联网主题股票C,股票型,300308,中际旭创,中际旭创,光芯片/光通信,1.49%,370.12,0.65,1
016292,华安物联网主题股票C,股票型,688008,澜起科技,澜起科技,存储,1.40%,348.08,2.78,1
016292,华安物联网主题股票C,股票型,688041,海光信息,海光信息,电芯片/核心半导体,3.71%,924.62,4.4,1
016292,华安物联网主题股票C,股票型,002371,北方华创,北方华创,电芯片/核心半导体,2.62%,651.46,1.46,1
016293,华安核心优选混合C,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,2.27%,836.98,3.98,1
016297,中欧丰泰港股通混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,7.78%,9255.6,135.0,1
016298,中欧丰泰港股通混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,7.78%,9255.6,135.0,1
016305,农银专精特新混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,5.34%,931.94,3.09,1
016305,农银专精特新混合A,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,2.49%,434.15,0.43,1
016305,农银专精特新混合A,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,7.20%,1256.89,5.98,1
016305,农银专精特新混合A,混合型-偏股,300661,圣邦股份,圣邦股份,电芯片/核心半导体,2.53%,440.95,6.52,1
016306,农银专精特新混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,5.34%,931.94,3.09,1
016306,农银专精特新混合C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,2.49%,434.15,0.43,1
016306,农银专精特新混合C,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,7.20%,1256.89,5.98,1
016306,农银专精特新混合C,混合型-偏股,300661,圣邦股份,圣邦股份,电芯片/核心半导体,2.53%,440.95,6.52,1
016311,中欧优质企业混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.99%,9731.22,17.09,1
016311,中欧优质企业混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.64%,8094.23,18.28,1
016311,中欧优质企业混合A,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,5.55%,6767.41,295.7,1
016312,中欧优质企业混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.99%,9731.22,17.09,1
016312,中欧优质企业混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,6.64%,8094.23,18.28,1
016312,中欧优质企业混合C,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,5.55%,6767.41,295.7,1
016322,嘉实安益混合A,混合型-灵活,603986,兆易创新,兆易创新,存储,0.11%,150.0,0.63,1
016345,长安行业成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.72%,71.62,1.6,1
016346,长安行业成长混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.72%,71.62,1.6,1
016367,嘉实多利收益债券C,债券型-混合二级,603986,兆易创新,兆易创新,存储,0.63%,9020.39,37.88,1
016367,嘉实多利收益债券C,债券型-混合二级,688012,中微公司,中微公司,电芯片/核心半导体,0.81%,11554.2,37.71,1
016370,信澳业绩驱动混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.43%,35129.35,61.69,1
016370,信澳业绩驱动混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.26%,34493.69,77.89,1
016370,信澳业绩驱动混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,9.12%,33975.12,112.65,1
016370,信澳业绩驱动混合A,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,8.43%,31405.22,31.24,1
016370,信澳业绩驱动混合A,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.69%,17462.16,114.02,1
016370,信澳业绩驱动混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.41%,16433.15,89.31,1
016371,信澳业绩驱动混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.43%,35129.35,61.69,1
016371,信澳业绩驱动混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.26%,34493.69,77.89,1
016371,信澳业绩驱动混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,9.12%,33975.12,112.65,1
016371,信澳业绩驱动混合C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,8.43%,31405.22,31.24,1
016371,信澳业绩驱动混合C,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.69%,17462.16,114.02,1
016371,信澳业绩驱动混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.41%,16433.15,89.31,1
016372,信澳匠心严选一年持有混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.48%,3057.73,5.37,1
016372,信澳匠心严选一年持有混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.41%,3037.88,6.86,1
016372,信澳匠心严选一年持有混合A,混合型-偏股,688766,普冉股份,普冉股份,存储,3.91%,1262.55,5.61,1
016373,信澳匠心严选一年持有混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.48%,3057.73,5.37,1
016373,信澳匠心严选一年持有混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.41%,3037.88,6.86,1
016373,信澳匠心严选一年持有混合C,混合型-偏股,688766,普冉股份,普冉股份,存储,3.91%,1262.55,5.61,1
016375,招商裕泰混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.04%,266.36,5.95,1
016398,九泰锐益混合(LOF)C,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,8.53%,879.92,1.97,1
016400,摩根智选30混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.41%,6004.91,13.56,1
016400,摩根智选30混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,3.63%,2590.82,4.55,1
016402,摩根内需动力混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,2.25%,3963.83,6.96,1
016416,南方稳鑫6个月持有债券A,债券型-混合二级,603986,兆易创新,兆易创新,存储,0.45%,378.58,1.59,1
016416,南方稳鑫6个月持有债券A,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.25%,214.32,1.02,1
016417,南方稳鑫6个月持有债券C,债券型-混合二级,603986,兆易创新,兆易创新,存储,0.45%,378.58,1.59,1
016417,南方稳鑫6个月持有债券C,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.25%,214.32,1.02,1
016418,摩根创新商业模式混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,8.69%,630.07,1.42,1
016418,摩根创新商业模式混合C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,8.24%,597.88,1.05,1
016419,国泰安璟债券A,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,0.75%,1673.34,3.74,1
016420,国泰安璟债券C,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,0.75%,1673.34,3.74,1
016424,广发集汇债券A,债券型-混合二级,300308,中际旭创,中际旭创,光芯片/光通信,0.56%,68.33,0.12,1
016424,广发集汇债券A,债券型-混合二级,01415,高伟电子,高伟电子,光芯片/光通信,0.32%,38.91,1.7,1
016425,广发集汇债券C,债券型-混合二级,300308,中际旭创,中际旭创,光芯片/光通信,0.56%,68.33,0.12,1
016425,广发集汇债券C,债券型-混合二级,01415,高伟电子,高伟电子,光芯片/光通信,0.32%,38.91,1.7,1
016444,中泰研究精选6个月持有股票A,股票型,688536,思瑞浦,思瑞浦,电芯片/核心半导体,4.43%,205.22,1.19,1
016445,中泰研究精选6个月持有股票C,股票型,688536,思瑞浦,思瑞浦,电芯片/核心半导体,4.43%,205.22,1.19,1
016452,南方纳斯达克100指数发起(QDII)A,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.67%,,50.37,1
016452,南方纳斯达克100指数发起(QDII)A,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.65%,,9.83,1
016453,南方纳斯达克100指数发起(QDII)C,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,7.67%,,50.37,1
016453,南方纳斯达克100指数发起(QDII)C,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.65%,,9.83,1
016461,华宝核心优势混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,9.16%,9521.95,21.5,1
016461,华宝核心优势混合C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,8.99%,9345.16,16.41,1
016461,华宝核心优势混合C,混合型-灵活,603083,剑桥科技,剑桥科技,光芯片/光通信,3.82%,3971.54,39.09,1
016463,华宝万物互联混合C,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,6.75%,649.13,1.14,1
016463,华宝万物互联混合C,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,6.72%,645.66,1.46,1
